"oblast","EDRPOU","NAME","KVED","church_EDRPOU","church_NAME","BOSS","church_BOSS","ADDRESS","church_ADDRESS","freq","FOUNDERS","KVED_freq","KVED_freq_inRegion","KVED_section"
"Харківська обл.","41317896","БЛАГОДІЙНА ОРГАНІЗАЦІЯ ПРАВОСЛАВНИЙ БЛАГОДІЙНИЙ ФОНД ЕЛПІС","88.99 Надання іншої соціальної допомоги без забезпечення проживання, н. в. і. у.",23908529,"РЕЛІГІЙНА ОРГАНІЗАЦІЯ РЕЛІГІЙНА ГРОМАДА СВЯТИХ МУЧЕНИЦЬ ВІРИ, НАДІЇ, ЛЮБОВІ ТА МАТЕРІ ЇХ СОФІЇ В СМТ СТАРИЙ САЛТІВ ІЗЮМСЬКОЇ ЄПАРХІЇ УКРАЇНСЬКОЇ ПРАВОСЛАВНОЇ ЦЕРКВИ""","БАТЮК ВАДИМ ІЛЛІЧ","БАТЮК ВАДИМ ІЛЛІЧ","61013; Харківська обл.- місто Харків, Київський район, ВУЛИЦЯ МАТЮШЕНКА, будинок 9, квартира 30","62560; Харківська обл.- Вовчанський район, селище міського типу Старий Салтів, ВУЛИЦЯ ПЕРЕМОГИ, будинок 4",2,"БАТЮК ВАДИМ ІЛЛІЧ, розмір внеску до статутного фонду - 0.00 грн.||ІВЛЕВ СЕРГІЙ ОЛЕКСАНДРОВИЧ, розмір внеску до статутного фонду - 0.00 грн.",60,3,"Надання іншої соціальної допомоги без забезпечення проживання"
"Харківська обл.","22720491","ПЕРВИННА ПРОФСПІЛКОВА ОРГАНІЗАЦІЯ ВІДКРИТОГО АКЦІОНЕРНОГО ТОВАРИСТВА САД","94.20 Діяльність професійних спілок",38535657,"РЕЛІГІЙНА ГРОМАДА СВЯТО-МИКОЛАЇВСЬКА ХАРКІВСЬКА ЄПАРХІЯ УКРАЇНСЬКОЇ ПРАВОСЛАВНОЇ ЦЕРКВИ","БЕЗРУК РАЇСА АНАТОЛІЇВНА","БЕЗРУК РАЇСА АНАТОЛІЇВНА","62161; Харківська обл.- Богодухівський район, селище Вікторівка, ВУЛИЦЯ РАДЯНСЬКА, будинок 1","62161; Харківська обл.- Богодухівський район, селище Вікторівка, ВУЛИЦЯ РАДЯНСЬКА, будинок 2",2,"БОГОДУХІВСЬКИЙ РАЙОННИЙ КОМІТЕТ ПРОФСПІЛКИ ПРАЦІВНИКІВ АГРОПРОМИСЛОВОГО КОМПЛЕКСУ, розмір внеску до статутного фонду - 0.00 грн.",8,1,"Діяльність професійних спілок"
"Харківська обл.","39195400","ФЕРМЕРСЬКЕ ГОСПОДАРСТВО ПОКРОВОЧКА","01.11 Вирощування зернових культур (крім рису), бобових культур і насіння олійних культур",25996420,"РЕЛІГІЙНА ГРОМАДА (ПАРАФІЯ) СВ.ПОКРОВСЬКОГО ХРАМУ ХАРКІВСЬКОЇ ЄПАРХІЇ УКРАЇНСЬКОЇ ПРАВОСЛАВНОЇ ЦЕРКВИ","ЦАП ІВАН СТЕПАНОВИЧ","ЦАП ІВАН СТЕПАНОВИЧ","64661; Харківська обл.- Лозівський район, село Царедарівка, ВУЛИЦЯ ДЗЕРЖИНСЬКОГО, будинок 23","64660; Харківська обл.- місто Лозова, селище міського типу Панютине, ВУЛИЦЯ 8 БЕРЕЗНЯ, будинок 3",2,"ЦАП ІВАН СТЕПАНОВИЧ, розмір внеску до статутного фонду - 100.00 грн.",73,4,"Вирощування сільськогосподарських культур"
"Харківська обл.","00707863","ПРИВАТНЕ АКЦІОНЕРНЕ ТОВАРИСТВО АГРОФІРМА ІМ. Г.С.СКОВОРОДИ","01.11 Вирощування зернових культур (крім рису), бобових культур і насіння олійних культур",34281992,"РЕЛІГІЙНА ГРОМАДА ( ПАРАФІЯ ) СВЯТО - МИКОЛАЇВСЬКОГО ХРАМУ ХАРКІВСЬКОЇ ЄПАРХІЇ УКРАЇНСЬКОЇ ПРАВОСЛАВНОЇ ЦЕРКВИ","КУЦЕНКО МИКОЛА ІВАНОВИЧ","КУЦЕНКО МИКОЛА ІВАНОВИЧ","62241; Харківська обл.- Золочівський район, село Сковородинівка","62433; ВУЛ.ЧУДНОВСЬКОГО- Б.11, М.ЛЮБОТИН, ХАРКІВСЬКА ОБЛАСТЬ, УКРАЇНА",3,"ГОЛУБНИЧИЙ МИКОЛА ПЕТРОВИЧ, розмір внеску до статутного фонду - 530.00 грн.||КІНЦЕВИЙ БЕНЕФІЦІАРНИЙ ВЛАСНИК (КОНТРОЛЕР) - КОВАЛЕНКО ОЛЕКСАНДР ВАСИЛЬОВИЧ, УКРАЇНА, ХАРКІВСЬКА ОБЛ. М.ХАРКІВ ВУЛ.ЄЛІЗАРОВА БУД.11 КВ.163, розмір внеску до статутного фонду - 0.00 грн.||ПУБЛІЧНЕ АКЦІОНЕРНЕ ТОВАРИСТВО ""ХАРКІВСЬКА БІСКВІТНА ФАБРИКА"", розмір внеску до статутного фонду - 559050.00 грн.||ХАЙЛО ОЛЕКСАНДР ДМИТРОВИЧ, розмір внеску до статутного фонду - 11530.00 грн.||ТВЕРДОХЛІБ МИКОЛА МИХАЙЛОВИЧ, розмір внеску до статутного фонду - 11530.00 грн.||СУХІН МИКОЛА ІВАНОВИЧ, розмір внеску до статутного фонду - 530.00 грн.||СУХАР МИКОЛА МИХАЙЛОВИЧ, розмір внеску до статутного фонду - 530.00 грн.||СУБОТА ВОЛОДИМИР ПЕТРОВИЧ, розмір внеску до статутного фонду - 11530.00 грн.||ОМЕЛЬЧУК ОЛЕКСІЙ ЙОСИПОВИЧ, розмір внеску до статутного фонду - 11530.00 грн.||МИЦАЙ ВАСИЛЬ ІВАНОВИЧ, розмір внеску до статутного фонду - 530.00 грн.||МАРТОН ІВАН ІВАНОВИЧ, розмір внеску до статутного фонду - 11530.00 грн.||ЛУКАШ МИКОЛА ОЛЕКСІЙОВИЧ, розмір внеску до статутного фонду - 530.00 грн.||ЛАВРІНЕНКО ІВАН ВАСИЛЬОВИЧ, розмір внеску до статутного фонду - 530.00 грн.||КУЦЕНКО МИКОЛА ІВАНОВИЧ, розмір внеску до статутного фонду - 11530.00 грн.||КОРУНОВ ВОЛОДИМИР ІВАНОВИЧ, розмір внеску до статутного фонду - 11530.00 грн.||ЄЛІСЕЄВ АНАТОЛІЙ ІВАНОВИЧ, розмір внеску до статутного фонду - 530.00 грн.||ДУЦЬ АНАТОЛІЙ ДМИТРОВИЧ, розмір внеску до статутного фонду - 530.00 грн.",73,4,"Вирощування сільськогосподарських культур"
"Харківська обл.","41668459","СЕЛЯНСЬКЕ (ФЕРМЕРСЬКЕ) ГОСПОДАРСТВО ПАН-ІВАНІВСЬКЕ","01.11 Вирощування зернових культур (крім рису), бобових культур і насіння олійних культур",34281992,"РЕЛІГІЙНА ГРОМАДА ( ПАРАФІЯ ) СВЯТО - МИКОЛАЇВСЬКОГО ХРАМУ ХАРКІВСЬКОЇ ЄПАРХІЇ УКРАЇНСЬКОЇ ПРАВОСЛАВНОЇ ЦЕРКВИ","КУЦЕНКО МИКОЛА ІВАНОВИЧ","КУЦЕНКО МИКОЛА ІВАНОВИЧ","62241; Харківська обл.- Золочівський район, село Сковородинівка, ВУЛИЦЯ ПЕРЕМОГИ, будинок 56","62433; ВУЛ.ЧУДНОВСЬКОГО- Б.11, М.ЛЮБОТИН, ХАРКІВСЬКА ОБЛАСТЬ, УКРАЇНА",3,"КУЦЕНКО МИКОЛА ІВАНОВИЧ, розмір внеску до статутного фонду - 1000.00 грн.||КІНЦЕВИЙ БЕНІФІНЦІАРНИЙ ВЛАСНИК(КОНТРОЛЕР) - КУЦЕНКО МИКОЛА ІВАНОВИЧ, 61064, ХАРКІВСЬКА ОБЛ., М. ХАРКІВ ВУЛИЦЯ ПЕРМСЬКА,11 КВ. 24",73,4,"Вирощування сільськогосподарських культур"
"Херсонська обл.","26433133","БЛАГОДІЙНА ОРГАНІЗАЦІЯ ГЕНІЧЕСЬКИЙ РАЙОННИЙ БЛАГОДІЙНИЙ ЦЕНТР СТАНОВЛЕННЯ ОСОБИСТОСТІ ВІДРОДЖЕННЯ","88.99 Надання іншої соціальної допомоги без забезпечення проживання, н. в. і. у.",25827516,"УКРАЇНСЬКОЇ ПРАВОСЛАВНОЇ ЦЕРКВИ ПАРАФІЯ СВЯТО-УСПЕНСЬКОГО КАФЕДРАЛЬНОГО СОБОРУ В М.ХЕРСОНІ","ФЕДОРОВ ОЛЕКСАНДР ВОЛОДИМИРОВИЧ","ФЕДОРОВ ОЛЕКСАНДР ВОЛОДИМИРОВИЧ","75500; Херсонська обл.- Генічеський район, село Генічеська Гірка, ВУЛИЦЯ СТЕПОВА, будинок 5","73000; Херсонська обл.- місто Херсон, Суворовський район, ВУЛИЦЯ ЛЕНІНА, будинок 5",3,"ЗАЙЦЕВ ВІКТОР МИХАЙЛОВИЧ, розмір внеску до статутного фонду - 0.00 грн.||ГОЛОВКО ЕДУАРД АНАТОЛІЙОВИЧ, розмір внеску до статутного фонду - 0.00 грн.",60,2,"Надання іншої соціальної допомоги без забезпечення проживання"
"Херсонська обл.","31536476","ФЕРМЕРСЬКЕ ГОСПОДАРСТВО БУКОВИНА","01.11 Вирощування зернових культур (крім рису), бобових культур і насіння олійних культур",26556048,"ГРОМАДА СВЯТО-ДМИТРІВСЬКОГО ХРАМУ В С.КРАСНЕ УКРАЇНСЬКОЇ ПРАВОСЛАВНОЇ ЦЕРКВИ","ХАРЕНА ВІКТОР ОЛЕКСІЙОВИЧ","ХАРЕНА ВІКТОР ОЛЕКСІЙОВИЧ","75720; Херсонська обл.- Скадовський район, село Красне, ВУЛИЦЯ ОКТЯБРСЬКА, будинок 65","75720; Херсонська обл.- Скадовський район, село Красне",2,"ХАРЕНА ВІКТОР ОЛЕКСІЙОВИЧ, розмір внеску до статутного фонду - 100.00 грн.",73,2,"Вирощування сільськогосподарських культур"
"Херсонська обл.","36008397","ТОВАРИСТВО З ОБМЕЖЕНОЮ ВІДПОВІДАЛЬНІСТЮ НИКОЛАОС","47.19 Інші види роздрібної торгівлі в неспеціалізованих магазинах",22757330,"ПАРАФІЯ НА ЧЕСТЬ СВЯТОЇ ТРОЇЦІ НОВОКАХОВСЬКОЇ ЄПАРХІЇ УКРАЇНСЬКОЇ ПРАВОСЛАВНОЇ ЦЕРКВИ СМТ НОВОТРОЇЦЬКЕ ХЕРСОНСЬКОЇ ОБЛАСТІ","КУЗЬМЕНКО МИКОЛА МИКОЛАЙОВИЧ","КУЗЬМЕНКО МИКОЛА МИКОЛАЙОВИЧ","73042; Херсонська обл.- місто Херсон, Суворовський район, ВУЛИЦЯ ВИШНЕВА, будинок 60","75300; Херсонська обл.- Новотроїцький район, селище міського типу Новотроїцьке, ВУЛИЦЯ ДІМІТРОВА, будинок 20",2,"КУЗЬМЕНКО МИКОЛА МИКОЛАЙОВИЧ, розмір внеску до статутного фонду - 4000000.00 грн.||КІНЦЕВИЙ БЕНЕФІЦІАРНИЙ ВЛАСНИК (КОНТРОЛЕР)- КУЗЬМЕНКО МИКОЛА МИКОЛАЙОВИЧ, УКРАЇНА, -, ХЕРСОНСЬКА ОБЛ. М. ХЕРСОН ПРОВ. УЧБОВИЙ БУД. 34, -",63,1,"Торгівля"
"Херсонська обл.","24104342","ФЕРМЕРСЬКЕ ГОСПОДАРСТВО ГРИШКО","01.11 Вирощування зернових культур (крім рису), бобових культур і насіння олійних культур",38637499,"РЕЛІГІЙНА ОРГАНІЗАЦІЯ РІЗДВА БОГОРОДИЦІ ПАРАФІЇ ХЕРСОНСЬКОЇ ЄПАРХІЇ УКРАЇНСЬКОЇ ПРАВОСЛАВНОЇ ЦЕРКВИ С.ШИРОКА БАЛКА БІЛОЗЕРСЬКОГО РАЙОНУ ХЕРСОНСЬКОЇ ОБЛАСТІ","ГРИШКО ЮРІЙ АНАТОЛІЙОВИЧ","ГРИШКО ЮРІЙ АНАТОЛІЙОВИЧ","75650; Херсонська обл.- Голопристанський район, село Бехтери, ВУЛИЦЯ СУВОРОВА, будинок 38","75052; Херсонська обл.- Білозерський район, село Широка Балка, ВУЛИЦЯ ХЕРСОНСЬКЕ ШОСЕ, будинок 24",2,"ГРИШКО ЮРІЙ АНАТОЛІЙОВИЧ, розмір внеску до статутного фонду - 100.00 грн.||член ФГ - Гришко Тетяна Володимирівна, розмір внеску до статутного фонду - 0.00 грн.||член ФГ - Гришко Олександр Юрійович, розмір внеску до статутного фонду - 0.00 грн.||член ФГ - Гришко Максим Юрійович, розмір внеску до статутного фонду - 0.00 грн.||член ФГ - Гришко Ірина Борисівна, розмір внеску до статутного фонду - 0.00 грн.",73,2,"Вирощування сільськогосподарських культур"
"Херсонська обл.","40138817","ГРОМАДСЬКА ОРГАНІЗАЦІЯ ПРАВА ТА МОЖЛИВОСТІ","94.99 Діяльність інших громадських організацій, н. в. і. у.",26285158,"ПАРАФІЯ СВЯТО-РІЗДВА БОГОРОДИЦІ УПЦ С.ПІДСТЕПНЕ","ЗАПОРОЖЧЕНКО СЕРГІЙ АНАТОЛІЙОВИЧ","ЗАПОРОЖЧЕНКО СЕРГІЙ АНАТОЛІЙОВИЧ","75112; Херсонська обл.- Олешківський район, село Піщанівка, ВУЛИЦЯ ПЕРЕМОГИ, БУДИНОК 3/1","75112; Херсонська обл.- Олешківський район, село Підстепне, ВУЛИЦЯ ПЕРШОТРАВНЕВА, будинок 21/3",4,"ЗАПОРОЖЧЕНКО СЕРГІЙ АНАТОЛІЙОВИЧ",140,4,"Діяльність громадських організацій"
"Херсонська обл.","40138817","ГРОМАДСЬКА ОРГАНІЗАЦІЯ ПРАВА ТА МОЖЛИВОСТІ","94.99 Діяльність інших громадських організацій, н. в. і. у.",22761171,"СВЯТО-КОРСУНСЬКА ПАРАФІЯ ХЕРСОНСЬКОЇ ЄПАРХІЇ УКРАЇНСЬКОЇ ПРАВОСЛАВНОЇ ЦЕРКВИ","ЗАПОРОЖЧЕНКО СЕРГІЙ АНАТОЛІЙОВИЧ","ЗАПОРОЖЧЕНКО СЕРГІЙ АНАТОЛІЙОВИЧ","75112; Херсонська обл.- Олешківський район, село Піщанівка, ВУЛИЦЯ ПЕРЕМОГИ, БУДИНОК 3/1","75112; Херсонська обл.- Олешківський район, село Піщанівка, ВУЛИЦЯ ПЕРЕМОГИ, будинок 3/1",4,"ЗАПОРОЖЧЕНКО СЕРГІЙ АНАТОЛІЙОВИЧ",140,4,"Діяльність громадських організацій"
"Херсонська обл.","40138817","ГРОМАДСЬКА ОРГАНІЗАЦІЯ ПРАВА ТА МОЖЛИВОСТІ","94.99 Діяльність інших громадських організацій, н. в. і. у.",36744768,"РЕЛІГІЙНА ОРГАНІЗАЦІЯ ПАРАФІЯ СВЯТО- ТРОЇЦЬКОЇ РЕЛІГІЙНОЇ ГРОМАДИ УКРАЇНСЬКОЇ ПРАВОСЛАВНОЇ ЦЕРКВИ В С. ОЛЕКСІЇВКА ГОЛОПРИСТАНСЬКОГО РАЙОНУ""","ЗАПОРОЖЧЕНКО СЕРГІЙ АНАТОЛІЙОВИЧ","ЗАПОРОЖЧЕНКО СЕРГІЙ АНАТОЛІЙОВИЧ","75112; Херсонська обл.- Олешківський район, село Піщанівка, ВУЛИЦЯ ПЕРЕМОГИ, БУДИНОК 3/1","75642; Херсонська обл.- Голопристанський район, село Олексіївка",4,"ЗАПОРОЖЧЕНКО СЕРГІЙ АНАТОЛІЙОВИЧ",140,4,"Діяльність громадських організацій"
"Херсонська обл.","00383840","ПРИВАТНЕ АКЦІОНЕРНЕ ТОВАРИСТВО КАХОВСЬКИЙ ЕКСПЕРИМЕНТАЛЬНИЙ МЕХАНІЧНИЙ ЗАВОД","28.13 Виробництво інших помп і компресорів",36013606,"ПАРАФІЯ НА ЧЕСТЬ СВЯТОГО РІВНОАПОСТОЛЬНОГО КНЯЗЯ ВОЛОДИМИРА НОВОКАХОВСЬКОЇ ЄПАРХІЇ УКРАЇНСЬКОЇ ПРАВОСЛАВНОЇ ЦЕРКВИ М. КАХОВКА","БЖЕЗИЦЬКИЙ ІГОР ВОЛОДИМИРОВИЧ","БЖЕЗИЦЬКИЙ ІГОР ВОЛОДИМИРОВИЧ","74800; Херсонська обл.- місто Каховка, ВУЛИЦЯ МЕЛІТОПОЛЬСЬКА, будинок 1 Б","74800; Херсонська обл.- місто Каховка, ВУЛИЦЯ МЕЛІТОПОЛЬСЬКА, будинок 1 Б",4,"4 юридичні особи, розмір внеску до статутного фонду - 84115.50 грн.||КІНЦЕВИЙ БЕНЕФІЦІАРНИЙ ВЛАСНИК (КОНТРОЛЕР) - БЖЕЗИЦЬКИЙ ІГОР ВОЛОДИМИРОВИЧ, УКРАЇНА, ХЕРСОНСЬКА ОБЛ. М КАХОВКА ВУЛ.ПЕРШОТРАВНЕВА БУД.29, розмір внеску до статутного фонду - 0.00 грн.||фізичні особи в кількості 137 чоловік, розмір внеску до статутного фонду - 823744.50 грн.",6,1,"Виробництво будівельних матеріалів"
